reservoir_name,basin,subbasin,agency_name,lat,long,date,year,month,full_reservoir_level,live_capacity_frl,storage,level,day,weekday
Narayanapura Reservoir,Krishna Basin,0.0,0.0,16.17832419,76.25396485,2024-03-27,2024,3,492.25,0.863,0.091,488.22,27,2
Narayanapura Reservoir,Krishna Basin,0.0,0.0,16.17832419,76.25396485,2024-03-28,2024,3,492.25,0.863,0.089,488.2,28,3
Narayanapura Reservoir,Krishna Basin,0.0,0.0,16.17832419,76.25396485,2024-03-29,2024,3,492.25,0.863,0.087,488.17,29,4
Narayanapura Reservoir,Krishna Basin,0.0,0.0,16.17832419,76.25396485,2024-03-30,2024,3,492.25,0.863,0.084,488.14,30,5
Narayanapura Reservoir,Krishna Basin,0.0,0.0,16.17832419,76.25396485,2024-03-31,2024,3,492.25,0.863,0.081,488.11,31,6
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-01,2024,3,667.1,0.332,0.081,488.11,1,4
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-02,2024,3,667.1,0.332,0.081,488.11,2,5
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-03,2024,3,667.1,0.332,0.081,488.11,3,6
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-04,2024,3,667.1,0.332,0.081,488.11,4,0
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-05,2024,3,667.1,0.332,0.081,488.11,5,1
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-06,2024,3,667.1,0.332,0.081,488.11,6,2
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-07,2024,3,667.1,0.332,0.1298,650.15,7,3
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-08,2024,3,667.1,0.332,0.1298,650.15,8,4
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-09,2024,3,667.1,0.332,0.1298,650.15,9,5
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-10,2024,3,667.1,0.332,0.1298,650.15,10,6
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-11,2024,3,667.1,0.332,0.1298,650.15,11,0
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-12,2024,3,667.1,0.332,0.1298,650.15,12,1
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-13,2024,3,667.1,0.332,0.1298,650.15,13,2
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-14,2024,3,667.1,0.332,0.20352,657.25,14,3
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-15,2024,3,667.1,0.332,0.20352,657.25,15,4
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-16,2024,3,667.1,0.332,0.20352,657.25,16,5
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-17,2024,3,667.1,0.332,0.20352,657.25,17,6
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-18,2024,3,667.1,0.332,0.20352,657.25,18,0
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-19,2024,3,667.1,0.332,0.20352,657.25,19,1
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-20,2024,3,667.1,0.332,0.20352,657.25,20,2
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-21,2024,3,667.1,0.332,0.12307,649.4,21,3
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-22,2024,3,667.1,0.332,0.12307,649.4,22,4
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-23,2024,3,667.1,0.332,0.12307,649.4,23,5
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-24,2024,3,667.1,0.332,0.12307,649.4,24,6
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-25,2024,3,667.1,0.332,0.12307,649.4,25,0
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-26,2024,3,667.1,0.332,0.12307,649.4,26,1
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-27,2024,3,667.1,0.332,0.12307,649.4,27,2
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-28,2024,3,667.1,0.332,0.11731,648.75,28,3
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-29,2024,3,667.1,0.332,0.11731,648.75,29,4
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-30,2024,3,667.1,0.332,0.11731,648.75,30,5
Niradevghar,Krishna Basin,0.0,0.0,18.09545067,73.69000174,2024-03-31,2024,3,667.1,0.332,0.11731,648.75,31,6
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-01,2024,3,428.24,0.482,0.22849,425.675,1,4
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-02,2024,3,428.24,0.482,0.22543,425.635,2,5
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-03,2024,3,428.24,0.482,0.22401,425.617,3,6
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-04,2024,3,428.24,0.482,0.22356,425.611,4,0
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-05,2024,3,428.24,0.482,0.22356,425.611,5,1
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-06,2024,3,428.24,0.482,0.22356,425.611,6,2
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-07,2024,3,428.24,0.482,0.22285,425.601,7,3
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-08,2024,3,428.24,0.482,0.2179,425.537,8,4
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-09,2024,3,428.24,0.482,0.21314,425.473,9,5
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-10,2024,3,428.24,0.482,0.20819,425.403,10,6
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-11,2024,3,428.24,0.482,0.2028,425.327,11,0
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-12,2024,3,428.24,0.482,0.1974,425.251,12,1
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-13,2024,3,428.24,0.482,0.19202,425.172,13,2
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-14,2024,3,428.24,0.482,0.18658,425.083,14,3
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-15,2024,3,428.24,0.482,0.18338,425.031,15,4
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-16,2024,3,428.24,0.482,0.17868,424.955,16,5
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-17,2024,3,428.24,0.482,0.17491,424.894,17,6
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-18,2024,3,428.24,0.482,0.17474,424.891,18,0
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-19,2024,3,428.24,0.482,0.17474,424.891,19,1
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-20,2024,3,428.24,0.482,0.17474,424.891,20,2
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-21,2024,3,428.24,0.482,0.17474,424.891,21,3
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-22,2024,3,428.24,0.482,0.17474,424.891,22,4
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-23,2024,3,428.24,0.482,0.17474,424.891,23,5
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-24,2024,3,428.24,0.482,0.17474,424.891,24,6
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-25,2024,3,428.24,0.482,0.17474,424.891,25,0
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-26,2024,3,428.24,0.482,0.17225,424.849,26,1
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-27,2024,3,428.24,0.482,0.16868,424.788,27,2
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-28,2024,3,428.24,0.482,0.16582,424.739,28,3
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-29,2024,3,428.24,0.482,0.16299,424.69,29,4
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-30,2024,3,428.24,0.482,0.16013,424.641,30,5
Nizam sagar,Godavari Basin,0.0,0.0,18.8989005,78.3272625,2024-03-31,2024,3,428.24,0.482,0.1573,424.592,31,6
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-01,2024,3,196.6,0.299,0.09932,194.65,1,4
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-02,2024,3,196.6,0.299,0.09932,194.65,2,5
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-03,2024,3,196.6,0.299,0.09753,194.63,3,6
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-04,2024,3,196.6,0.299,0.09571,194.61,4,0
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-05,2024,3,196.6,0.299,0.09124,194.56,5,1
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-06,2024,3,196.6,0.299,0.08675,194.51,6,2
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-07,2024,3,196.6,0.299,0.08047,194.44,7,3
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-08,2024,3,196.6,0.299,0.08047,194.44,8,4
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-09,2024,3,196.6,0.299,0.08047,194.44,9,5
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-10,2024,3,196.6,0.299,0.08047,194.44,10,6
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-11,2024,3,196.6,0.299,0.08047,194.44,11,0
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-12,2024,3,196.6,0.299,0.08047,194.44,12,1
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-13,2024,3,196.6,0.299,0.08047,194.44,13,2
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-14,2024,3,196.6,0.299,0.115,194.83,14,3
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-15,2024,3,196.6,0.299,0.11458,194.82,15,4
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-16,2024,3,196.6,0.299,0.1101,194.77,16,5
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-17,2024,3,196.6,0.299,0.1191,194.87,17,6
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-18,2024,3,196.6,0.299,0.13164,195.01,18,0
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-19,2024,3,196.6,0.299,0.12446,194.93,19,1
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-20,2024,3,196.6,0.299,0.136,195.06,20,2
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-21,2024,3,196.6,0.299,0.13793,195.08,21,3
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-22,2024,3,196.6,0.299,0.14421,195.15,22,4
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-23,2024,3,196.6,0.299,0.1478,195.19,23,5
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-24,2024,3,196.6,0.299,0.145,195.16,24,6
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-25,2024,3,196.6,0.299,0.145,195.06,25,0
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-26,2024,3,196.6,0.299,0.1287,194.96,26,1
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-27,2024,3,196.6,0.299,0.13,194.99,27,2
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-28,2024,3,196.6,0.299,0.1285,194.95,28,3
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-29,2024,3,196.6,0.299,0.14152,195.12,29,4
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-30,2024,3,196.6,0.299,0.14241,195.13,30,5
Omkareshwar,Narmada Basin,0.0,0.0,22.2501207,76.21613645,2024-03-31,2024,3,196.6,0.299,0.13793,195.08,31,6
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-01,2024,3,127.41,0.697,0.42117,125.35,1,4
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-02,2024,3,127.41,0.697,0.41834,125.3,2,5
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-03,2024,3,127.41,0.697,0.41834,125.3,3,6
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-04,2024,3,127.41,0.697,0.41551,125.25,4,0
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-05,2024,3,127.41,0.697,0.41551,125.25,5,1
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-06,2024,3,127.41,0.697,0.41551,125.25,6,2
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-07,2024,3,127.41,0.697,0.40984,125.15,7,3
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-08,2024,3,127.41,0.697,0.40984,125.15,8,4
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-09,2024,3,127.41,0.697,0.40701,125.1,9,5
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-10,2024,3,127.41,0.697,0.40701,125.1,10,6
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-11,2024,3,127.41,0.697,0.40417,125.05,11,0
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-12,2024,3,127.41,0.697,0.40417,125.05,12,1
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-13,2024,3,127.41,0.697,0.40134,125.0,13,2
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-14,2024,3,127.41,0.697,0.39854,124.95,14,3
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-15,2024,3,127.41,0.697,0.39854,124.95,15,4
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-16,2024,3,127.41,0.697,0.39579,124.9,16,5
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-17,2024,3,127.41,0.697,0.39305,124.85,17,6
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-18,2024,3,127.41,0.697,0.39305,124.85,18,0
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-19,2024,3,127.41,0.697,0.39031,124.8,19,1
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-20,2024,3,127.41,0.697,0.39031,124.8,20,2
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-21,2024,3,127.41,0.697,0.39031,124.8,21,3
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-22,2024,3,127.41,0.697,0.38756,124.75,22,4
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-23,2024,3,127.41,0.697,0.38756,124.75,23,5
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-24,2024,3,127.41,0.697,0.38756,124.75,24,6
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-25,2024,3,127.41,0.697,0.38756,124.75,25,0
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-26,2024,3,127.41,0.697,0.38489,124.7,26,1
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-27,2024,3,127.41,0.697,0.38489,124.7,27,2
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-28,2024,3,127.41,0.697,0.38489,124.7,28,3
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-29,2024,3,127.41,0.697,0.38222,124.65,29,4
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-30,2024,3,127.41,0.697,0.38222,124.65,30,5
Panam Reservoir,Mahi Basin,0.0,0.0,23.02265456,73.76883417,2024-03-31,2024,3,127.41,0.697,0.37955,124.6,31,6
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-01,2024,3,124.97,0.184,0.169,125.57,1,4
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-02,2024,3,124.97,0.184,0.169,125.49,2,5
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-03,2024,3,124.97,0.184,0.169,125.42,3,6
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-04,2024,3,124.97,0.184,0.169,125.38,4,0
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-05,2024,3,124.97,0.184,0.169,125.41,5,1
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-06,2024,3,124.97,0.184,0.169,125.43,6,2
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-07,2024,3,124.97,0.184,0.169,125.42,7,3
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-08,2024,3,124.97,0.184,0.169,125.4,8,4
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-09,2024,3,124.97,0.184,0.169,125.39,9,5
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-10,2024,3,124.97,0.184,0.169,125.38,10,6
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-11,2024,3,124.97,0.184,0.169,125.37,11,0
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-12,2024,3,124.97,0.184,0.169,125.36,12,1
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-13,2024,3,124.97,0.184,0.169,125.35,13,2
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-14,2024,3,124.97,0.184,0.169,125.33,14,3
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-15,2024,3,124.97,0.184,0.169,125.32,15,4
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-16,2024,3,124.97,0.184,0.169,125.31,16,5
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-17,2024,3,124.97,0.184,0.169,125.3,17,6
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-18,2024,3,124.97,0.184,0.169,125.29,18,0
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-19,2024,3,124.97,0.184,0.169,125.28,19,1
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-20,2024,3,124.97,0.184,0.169,125.28,20,2
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-21,2024,3,124.97,0.184,0.169,125.28,21,3
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-22,2024,3,124.97,0.184,0.169,125.27,22,4
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-23,2024,3,124.97,0.184,0.169,125.27,23,5
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-24,2024,3,124.97,0.184,0.169,125.26,24,6
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-25,2024,3,124.97,0.184,0.169,125.25,25,0
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-26,2024,3,124.97,0.184,0.169,125.24,26,1
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-27,2024,3,124.97,0.184,0.169,125.24,27,2
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-28,2024,3,124.97,0.184,0.169,125.23,28,3
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-29,2024,3,124.97,0.184,0.169,125.21,29,4
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-30,2024,3,124.97,0.184,0.169,125.2,30,5
Panchat Reservoir,Ganga Basin,0.0,0.0,23.6735842,86.68314879,2024-03-31,2024,3,124.97,0.184,0.169,125.2,31,6
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-01,2024,3,556.26,0.38,0.15422,544.586,1,4
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-02,2024,3,556.26,0.38,0.15211,544.464,2,5
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-03,2024,3,556.26,0.38,0.15211,544.464,3,6
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-04,2024,3,556.26,0.38,0.1473,544.184,4,0
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-05,2024,3,556.26,0.38,0.14489,544.044,5,1
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-06,2024,3,556.26,0.38,0.14245,543.9,6,2
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-07,2024,3,556.26,0.38,0.14001,543.757,7,3
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-08,2024,3,556.26,0.38,0.13763,543.617,8,4
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-09,2024,3,556.26,0.38,0.13526,543.477,9,5
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-10,2024,3,556.26,0.38,0.13274,543.327,10,6
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-11,2024,3,556.26,0.38,0.13023,543.178,11,0
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-12,2024,3,556.26,0.38,0.13023,543.178,12,1
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-13,2024,3,556.26,0.38,0.12524,542.879,13,2
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-14,2024,3,556.26,0.38,0.12312,542.751,14,3
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-15,2024,3,556.26,0.38,0.12069,542.605,15,4
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-16,2024,3,556.26,0.38,0.11826,542.459,16,5
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-17,2024,3,556.26,0.38,0.116,542.321,17,6
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-18,2024,3,556.26,0.38,0.1136,542.175,18,0
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-19,2024,3,556.26,0.38,0.1112,542.029,19,1
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-20,2024,3,556.26,0.38,0.10883,541.883,20,2
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-21,2024,3,556.26,0.38,0.10649,541.739,21,3
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-22,2024,3,556.26,0.38,0.1042,541.599,22,4
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-23,2024,3,556.26,0.38,0.10222,541.477,23,5
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-24,2024,3,556.26,0.38,0.10002,541.34,24,6
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-25,2024,3,556.26,0.38,0.09767,541.194,25,0
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-26,2024,3,556.26,0.38,0.09562,541.066,26,1
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-27,2024,3,556.26,0.38,0.09372,540.947,27,2
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-28,2024,3,556.26,0.38,0.09198,540.837,28,3
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-29,2024,3,556.26,0.38,0.09018,540.724,29,4
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-30,2024,3,556.26,0.38,0.08825,540.602,30,5
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,0.0,0.0,10.38445123,76.80733579,2024-03-31,2024,3,556.26,0.38,0.08675,540.508,31,6
Pench\Totladoh Reservoir,Godavari Basin,0.0,0.0,21.71326462,79.23004421,2024-03-01,2024,3,490.0,1.091,0.64107,484.5,1,4
